TargetTable,CandidateTable,TargetColumn,CandidateColumn,Similarity
target,Wang_clinical_data,case_submitter_id,case_id,0.6232324379728881
target,Wang_clinical_data,age_at_diagnosis,path_diag_to_tumor_reoccur_days,0.426438347699718
target,Wang_clinical_data,tumor_focality,tumor_laterality,0.5961253360549912
target,Wang_clinical_data,tumor_largest_dimension_diameter,tumor_laterality,0.5953434202412562
target,Wang_clinical_data,primary_diagnosis,cause_of_death,0.35949592725285595
target,Wang_clinical_data,morphology,tumor_laterality,0.2804892837506886
target,Wang_additional_annotations,tissue_or_organ_of_origin,sample_type,0.42405268971378196
target,Wang_clinical_data,tumor_code,tumor_reoccur_after_treatment,0.5721604785432078
target,Wang_additional_annotations,study,ancestry_prediction,0.2794782892462293
target,Wang_clinical_data,race,race,0.5831952796724339
target,Wang_clinical_data,ethnicity,ethnicity_self_identify,0.5977669928852088
target,Wang_clinical_data,gender,gender,0.5423882213532353
target,Wang_clinical_data,vital_status,vital_status,0.6533535135507477
target,Wang_clinical_data,ajcc_pathologic_t,case_id,0.36215096528678137
target,Wang_clinical_data,ajcc_pathologic_n,case_id,0.3992109946319544
target,Wang_clinical_data,ajcc_pathologic_stage,case_id,0.3659900881404228
target,Wang_clinical_data,tumor_grade,tumor_reoccur_after_treatment,0.5795979792850647
